file,channel,sample_rate,status
MY.xml,MY.IPM..HHZ,100.0,Non-zero
MY.xml,MY.IPM..HHN,100.0,Non-zero
MY.xml,MY.IPM..HHE,100.0,Non-zero
MY.xml,MY.IPM..HNZ,100.0,Non-zero
MY.xml,MY.IPM..HNN,100.0,Non-zero
MY.xml,MY.IPM..HNE,100.0,Non-zero
MY.xml,MY.IPM..HGZ,100.0,Non-zero
MY.xml,MY.IPM..HGN,100.0,Non-zero
MY.xml,MY.IPM..HGE,100.0,Non-zero
MY.xml,MY.KIM..BHZ,20.0,Non-zero
MY.xml,MY.KIM..BHN,20.0,Non-zero
MY.xml,MY.KIM..BHE,20.0,Non-zero
MY.xml,MY.KIM..HHZ,100.0,Non-zero
MY.xml,MY.KIM..HHN,100.0,Non-zero
MY.xml,MY.KIM..HHE,100.0,Non-zero
MY.xml,MY.KIM..HNZ,100.0,Non-zero
MY.xml,MY.KIM..HNN,100.0,Non-zero
MY.xml,MY.KIM..HNE,100.0,Non-zero
MY.xml,MY.KKM..BHZ,20.0,Non-zero
MY.xml,MY.KKM..BHN,20.0,Non-zero
MY.xml,MY.KKM..BHE,20.0,Non-zero
MY.xml,MY.KKM..HHZ,100.0,Non-zero
MY.xml,MY.KKM..HHN,100.0,Non-zero
MY.xml,MY.KKM..HHE,100.0,Non-zero
MY.xml,MY.KKM..HNZ,100.0,Non-zero
MY.xml,MY.KKM..HNN,100.0,Non-zero
MY.xml,MY.KKM..HNE,100.0,Non-zero
MY.xml,MY.KKM..HGZ,100.0,Non-zero
MY.xml,MY.KKM..HGN,100.0,Non-zero
MY.xml,MY.KKM..HGE,100.0,Non-zero
MY.xml,MY.KNM..BHZ,20.0,Non-zero
MY.xml,MY.KNM..BHN,20.0,Non-zero
MY.xml,MY.KNM..BHE,20.0,Non-zero
MY.xml,MY.KNM..HHZ,100.0,Non-zero
MY.xml,MY.KNM..HHN,100.0,Non-zero
MY.xml,MY.KNM..HHE,100.0,Non-zero
MY.xml,MY.KNM..HNZ,100.0,Non-zero
MY.xml,MY.KNM..HNN,100.0,Non-zero
MY.xml,MY.KNM..HNE,100.0,Non-zero
MY.xml,MY.KOM..BHZ,20.0,Non-zero
MY.xml,MY.KOM..BHN,20.0,Non-zero
MY.xml,MY.KOM..BHE,20.0,Non-zero
MY.xml,MY.KOM..HHZ,100.0,Non-zero
MY.xml,MY.KOM..HHN,100.0,Non-zero
MY.xml,MY.KOM..HHE,100.0,Non-zero
MY.xml,MY.KOM..HNZ,100.0,Non-zero
MY.xml,MY.KOM..HNN,100.0,Non-zero
MY.xml,MY.KOM..HNE,100.0,Non-zero
MY.xml,MY.KSM..BHZ,20.0,Non-zero
MY.xml,MY.KSM..BHN,20.0,Non-zero
MY.xml,MY.KSM..BHE,20.0,Non-zero
MY.xml,MY.KSM..HHZ,100.0,Non-zero
MY.xml,MY.KSM..HHN,100.0,Non-zero
MY.xml,MY.KSM..HHE,100.0,Non-zero
MY.xml,MY.KSM..HNZ,100.0,Non-zero
MY.xml,MY.KSM..HNN,100.0,Non-zero
MY.xml,MY.KSM..HNE,100.0,Non-zero
MY.xml,MY.KSM..HGZ,100.0,Non-zero
MY.xml,MY.KSM..HGN,100.0,Non-zero
MY.xml,MY.KSM..HGE,100.0,Non-zero
MY.xml,MY.KUM..BHZ,20.0,Non-zero
MY.xml,MY.KUM..BHN,20.0,Non-zero
MY.xml,MY.KUM..BHE,20.0,Non-zero
MY.xml,MY.KUM..HHZ,100.0,Non-zero
MY.xml,MY.KUM..HHN,100.0,Non-zero
MY.xml,MY.KUM..HHE,100.0,Non-zero
MY.xml,MY.KUM..HNZ,100.0,Non-zero
MY.xml,MY.KUM..HNN,100.0,Non-zero
MY.xml,MY.KUM..HNE,100.0,Non-zero
MY.xml,MY.KUM..HGZ,100.0,Non-zero
MY.xml,MY.KUM..HGN,100.0,Non-zero
MY.xml,MY.KUM..HGE,100.0,Non-zero
MY.xml,MY.LDM..BHZ,20.0,Non-zero
MY.xml,MY.LDM..BHN,20.0,Non-zero
MY.xml,MY.LDM..BHE,20.0,Non-zero
MY.xml,MY.LDM..HHZ,100.0,Non-zero
MY.xml,MY.LDM..HHN,100.0,Non-zero
MY.xml,MY.LDM..HHE,100.0,Non-zero
MY.xml,MY.LDM..HNZ,100.0,Non-zero
MY.xml,MY.LDM..HNN,100.0,Non-zero
MY.xml,MY.LDM..HNE,100.0,Non-zero
MY.xml,MY.MTM..BHZ,20.0,Non-zero
MY.xml,MY.MTM..BHN,20.0,Non-zero
MY.xml,MY.MTM..BHE,20.0,Non-zero
MY.xml,MY.MTM..HHZ,100.0,Non-zero
MY.xml,MY.MTM..HHN,100.0,Non-zero
MY.xml,MY.MTM..HHE,100.0,Non-zero
MY.xml,MY.MTM..HNZ,100.0,Non-zero
MY.xml,MY.MTM..HNN,100.0,Non-zero
MY.xml,MY.MTM..HNE,100.0,Non-zero
MY.xml,MY.PTM..BHZ,20.0,Non-zero
MY.xml,MY.PTM..BHN,20.0,Non-zero
MY.xml,MY.PTM..BHE,20.0,Non-zero
MY.xml,MY.PTM..HHZ,100.0,Non-zero
MY.xml,MY.PTM..HHN,100.0,Non-zero
MY.xml,MY.PTM..HHE,100.0,Non-zero
MY.xml,MY.PTM..HNZ,100.0,Non-zero
MY.xml,MY.PTM..HNN,100.0,Non-zero
MY.xml,MY.PTM..HNE,100.0,Non-zero
MY.xml,MY.RAM..BHZ,20.0,Non-zero
MY.xml,MY.RAM..BHN,20.0,Non-zero
MY.xml,MY.RAM..BHE,20.0,Non-zero
MY.xml,MY.RAM..HHZ,100.0,Non-zero
MY.xml,MY.RAM..HHN,100.0,Non-zero
MY.xml,MY.RAM..HHE,100.0,Non-zero
MY.xml,MY.RAM..HNZ,100.0,Non-zero
MY.xml,MY.RAM..HNN,100.0,Non-zero
MY.xml,MY.RAM..HNE,100.0,Non-zero
MY.xml,MY.SBM..BHZ,20.0,Non-zero
MY.xml,MY.SBM..BHN,20.0,Non-zero
MY.xml,MY.SBM..BHE,20.0,Non-zero
MY.xml,MY.SBM..HHZ,100.0,Non-zero
MY.xml,MY.SBM..HHN,100.0,Non-zero
MY.xml,MY.SBM..HHE,100.0,Non-zero
MY.xml,MY.SBM..HNZ,100.0,Non-zero
MY.xml,MY.SBM..HNN,100.0,Non-zero
MY.xml,MY.SBM..HNE,100.0,Non-zero
MY.xml,MY.SBM..HGZ,100.0,Non-zero
MY.xml,MY.SBM..HGN,100.0,Non-zero
MY.xml,MY.SBM..HGE,100.0,Non-zero
MY.xml,MY.SPM..BHZ,20.0,Non-zero
MY.xml,MY.SPM..BHN,20.0,Non-zero
MY.xml,MY.SPM..BHE,20.0,Non-zero
MY.xml,MY.SPM..HHZ,100.0,Non-zero
MY.xml,MY.SPM..HHN,100.0,Non-zero
MY.xml,MY.SPM..HHE,100.0,Non-zero
MY.xml,MY.SPM..HNZ,100.0,Non-zero
MY.xml,MY.SPM..HNN,100.0,Non-zero
MY.xml,MY.SPM..HNE,100.0,Non-zero
MY.xml,MY.SPM..HGZ,100.0,Non-zero
MY.xml,MY.SPM..HGN,100.0,Non-zero
MY.xml,MY.SPM..HGE,100.0,Non-zero
MY.xml,MY.TLM..BHZ,20.0,Non-zero
MY.xml,MY.TLM..BHN,20.0,Non-zero
MY.xml,MY.TLM..BHE,20.0,Non-zero
MY.xml,MY.TLM..HHZ,100.0,Non-zero
MY.xml,MY.TLM..HHN,100.0,Non-zero
MY.xml,MY.TLM..HHE,100.0,Non-zero
MY.xml,MY.TLM..HNZ,100.0,Non-zero
MY.xml,MY.TLM..HNN,100.0,Non-zero
MY.xml,MY.TLM..HNE,100.0,Non-zero
MY.xml,MY.TNM..BHZ,20.0,Non-zero
MY.xml,MY.TNM..BHN,20.0,Non-zero
MY.xml,MY.TNM..BHE,20.0,Non-zero
MY.xml,MY.TNM..HHZ,100.0,Non-zero
MY.xml,MY.TNM..HHN,100.0,Non-zero
MY.xml,MY.TNM..HHE,100.0,Non-zero
MY.xml,MY.TNM..HNZ,100.0,Non-zero
MY.xml,MY.TNM..HNN,100.0,Non-zero
MY.xml,MY.TNM..HNE,100.0,Non-zero
MY.xml,MY.TPM..BHZ,20.0,Non-zero
MY.xml,MY.TPM..BHN,20.0,Non-zero
MY.xml,MY.TPM..BHE,20.0,Non-zero
MY.xml,MY.TPM..HHZ,100.0,Non-zero
MY.xml,MY.TPM..HHN,100.0,Non-zero
MY.xml,MY.TPM..HHE,100.0,Non-zero
MY.xml,MY.TPM..HNZ,100.0,Non-zero
MY.xml,MY.TPM..HNN,100.0,Non-zero
MY.xml,MY.TPM..HNE,100.0,Non-zero
IRIS-US.xml,US.AAM..BHE,40.0,Non-zero
IRIS-US.xml,US.AAM..BHN,40.0,Non-zero
IRIS-US.xml,US.AAM..BHZ,40.0,Non-zero
IRIS-US.xml,US.AAM..HHE,80.0,Non-zero
IRIS-US.xml,US.AAM..HHN,80.0,Non-zero
IRIS-US.xml,US.AAM..HHZ,80.0,Non-zero
IRIS-US.xml,US.AAM..LHE,1.0,Non-zero
IRIS-US.xml,US.AAM..LHN,1.0,Non-zero
IRIS-US.xml,US.AAM..LHZ,1.0,Non-zero
IRIS-US.xml,US.AAM..BHE,40.0,Non-zero
IRIS-US.xml,US.AAM..BHN,40.0,Non-zero
IRIS-US.xml,US.AAM..BHZ,40.0,Non-zero
IRIS-US.xml,US.AAM..HHE,80.0,Non-zero
IRIS-US.xml,US.AAM..HHN,80.0,Non-zero
IRIS-US.xml,US.AAM..HHZ,80.0,Non-zero
IRIS-US.xml,US.AAM..LHE,1.0,Non-zero
IRIS-US.xml,US.AAM..LHN,1.0,Non-zero
IRIS-US.xml,US.AAM..LHZ,1.0,Non-zero
IRIS-US.xml,US.AAM..BHE,40.0,Non-zero
IRIS-US.xml,US.AAM..BHN,40.0,Non-zero
IRIS-US.xml,US.AAM..BHZ,40.0,Non-zero
IRIS-US.xml,US.AAM..HHE,80.0,Non-zero
IRIS-US.xml,US.AAM..HHN,80.0,Non-zero
IRIS-US.xml,US.AAM..HHZ,80.0,Non-zero
IRIS-US.xml,US.AAM..LHE,1.0,Non-zero
IRIS-US.xml,US.AAM..LHN,1.0,Non-zero
IRIS-US.xml,US.AAM..LHZ,1.0,Non-zero
IRIS-US.xml,US.AAM..BHE,40.0,Non-zero
IRIS-US.xml,US.AAM..BHN,40.0,Non-zero
IRIS-US.xml,US.AAM..BHZ,40.0,Non-zero
IRIS-US.xml,US.AAM..LHE,1.0,Non-zero
IRIS-US.xml,US.AAM..LHN,1.0,Non-zero
IRIS-US.xml,US.AAM..LHZ,1.0,Non-zero
IRIS-US.xml,US.AAM..BHE,40.0,Non-zero
IRIS-US.xml,US.AAM..BHN,40.0,Non-zero
IRIS-US.xml,US.AAM..BHZ,40.0,Non-zero
IRIS-US.xml,US.AAM..LHE,1.0,Non-zero
IRIS-US.xml,US.AAM..LHN,1.0,Non-zero
IRIS-US.xml,US.AAM..LHZ,1.0,Non-zero
IRIS-US.xml,US.AAM.00.BH1,40.0,Non-zero
IRIS-US.xml,US.AAM.00.BH2,40.0,Non-zero
IRIS-US.xml,US.AAM.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.AAM.00.LH1,1.0,Non-zero
IRIS-US.xml,US.AAM.00.LH2,1.0,Non-zero
IRIS-US.xml,US.AAM.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.AGMN..BHE,40.0,Non-zero
IRIS-US.xml,US.AGMN..BHN,40.0,Non-zero
IRIS-US.xml,US.AGMN..BHZ,40.0,Non-zero
IRIS-US.xml,US.AGMN..LHE,1.0,Non-zero
IRIS-US.xml,US.AGMN..LHN,1.0,Non-zero
IRIS-US.xml,US.AGMN..LHZ,1.0,Non-zero
IRIS-US.xml,US.AGMN.00.BH1,40.0,Non-zero
IRIS-US.xml,US.AGMN.00.BH2,40.0,Non-zero
IRIS-US.xml,US.AGMN.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.AGMN.00.LH1,1.0,Non-zero
IRIS-US.xml,US.AGMN.00.LH2,1.0,Non-zero
IRIS-US.xml,US.AGMN.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.AGMN.00.BH1,40.0,Non-zero
IRIS-US.xml,US.AGMN.00.BH2,40.0,Non-zero
IRIS-US.xml,US.AGMN.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.AGMN.00.LH1,1.0,Non-zero
IRIS-US.xml,US.AGMN.00.LH2,1.0,Non-zero
IRIS-US.xml,US.AGMN.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.AGMN.00.BH1,40.0,Non-zero
IRIS-US.xml,US.AGMN.00.BH2,40.0,Non-zero
IRIS-US.xml,US.AGMN.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.AGMN.00.LH1,1.0,Non-zero
IRIS-US.xml,US.AGMN.00.LH2,1.0,Non-zero
IRIS-US.xml,US.AGMN.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.BMO..BHE,40.0,Non-zero
IRIS-US.xml,US.BMO..BHN,40.0,Non-zero
IRIS-US.xml,US.BMO..BHZ,40.0,Non-zero
IRIS-US.xml,US.BMO..HHE,100.0,Non-zero
IRIS-US.xml,US.BMO..HHN,100.0,Non-zero
IRIS-US.xml,US.BMO..HHZ,100.0,Non-zero
IRIS-US.xml,US.BMO..LHE,1.0,Non-zero
IRIS-US.xml,US.BMO..LHN,1.0,Non-zero
IRIS-US.xml,US.BMO..LHZ,1.0,Non-zero
IRIS-US.xml,US.BMO..BHE,40.0,Non-zero
IRIS-US.xml,US.BMO..BHN,40.0,Non-zero
IRIS-US.xml,US.BMO..BHZ,40.0,Non-zero
IRIS-US.xml,US.BMO..HHE,100.0,Non-zero
IRIS-US.xml,US.BMO..HHN,100.0,Non-zero
IRIS-US.xml,US.BMO..HHZ,100.0,Non-zero
IRIS-US.xml,US.BMO..LHE,1.0,Non-zero
IRIS-US.xml,US.BMO..LHN,1.0,Non-zero
IRIS-US.xml,US.BMO..LHZ,1.0,Non-zero
IRIS-US.xml,US.BMO..BHE,40.0,Non-zero
IRIS-US.xml,US.BMO..LHE,1.0,Non-zero
IRIS-US.xml,US.BMO..BHE,40.0,Non-zero
IRIS-US.xml,US.BMO..BHN,40.0,Non-zero
IRIS-US.xml,US.BMO..BHZ,40.0,Non-zero
IRIS-US.xml,US.BMO..HHE,80.0,Non-zero
IRIS-US.xml,US.BMO..HHN,80.0,Non-zero
IRIS-US.xml,US.BMO..HHZ,80.0,Non-zero
IRIS-US.xml,US.BMO..LHE,1.0,Non-zero
IRIS-US.xml,US.BMO..LHN,1.0,Non-zero
IRIS-US.xml,US.BMO..LHZ,1.0,Non-zero
IRIS-US.xml,US.BMO..BHE,40.0,Non-zero
IRIS-US.xml,US.BMO..BHN,40.0,Non-zero
IRIS-US.xml,US.BMO..BHZ,40.0,Non-zero
IRIS-US.xml,US.BMO..LHE,1.0,Non-zero
IRIS-US.xml,US.BMO..LHN,1.0,Non-zero
IRIS-US.xml,US.BMO..LHZ,1.0,Non-zero
IRIS-US.xml,US.BMO..BHE,40.0,Non-zero
IRIS-US.xml,US.BMO..BHN,40.0,Non-zero
IRIS-US.xml,US.BMO..BHZ,40.0,Non-zero
IRIS-US.xml,US.BMO..LHE,1.0,Non-zero
IRIS-US.xml,US.BMO..LHN,1.0,Non-zero
IRIS-US.xml,US.BMO..LHZ,1.0,Non-zero
IRIS-US.xml,US.BMO.00.BHE,40.0,Non-zero
IRIS-US.xml,US.BMO.00.BHN,40.0,Non-zero
IRIS-US.xml,US.BMO.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.BMO.00.LHE,1.0,Non-zero
IRIS-US.xml,US.BMO.00.LHN,1.0,Non-zero
IRIS-US.xml,US.BMO.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.BMO.00.BH1,40.0,Non-zero
IRIS-US.xml,US.BMO.00.BH2,40.0,Non-zero
IRIS-US.xml,US.BMO.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.BMO.00.LH1,1.0,Non-zero
IRIS-US.xml,US.BMO.00.LH2,1.0,Non-zero
IRIS-US.xml,US.BMO.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.BOZ..BHE,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHN,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHZ,40.0,Non-zero
IRIS-US.xml,US.BOZ..LHE,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHN,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHZ,1.0,Non-zero
IRIS-US.xml,US.BOZ..BHE,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHN,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHZ,40.0,Non-zero
IRIS-US.xml,US.BOZ..LHE,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHN,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHZ,1.0,Non-zero
IRIS-US.xml,US.BOZ..BHE,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHN,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHZ,40.0,Non-zero
IRIS-US.xml,US.BOZ..LHE,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHN,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHZ,1.0,Non-zero
IRIS-US.xml,US.BOZ..BHE,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHN,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHZ,40.0,Non-zero
IRIS-US.xml,US.BOZ..LHE,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHN,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHZ,1.0,Non-zero
IRIS-US.xml,US.BOZ..BHE,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHN,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHZ,40.0,Non-zero
IRIS-US.xml,US.BOZ..LHE,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHN,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHZ,1.0,Non-zero
IRIS-US.xml,US.BOZ..BHE,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHN,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHZ,40.0,Non-zero
IRIS-US.xml,US.BOZ..HHE,80.0,Non-zero
IRIS-US.xml,US.BOZ..HHN,80.0,Non-zero
IRIS-US.xml,US.BOZ..HHZ,80.0,Non-zero
IRIS-US.xml,US.BOZ..LHE,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHN,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHZ,1.0,Non-zero
IRIS-US.xml,US.BOZ..BHE,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHN,40.0,Non-zero
IRIS-US.xml,US.BOZ..BHZ,40.0,Non-zero
IRIS-US.xml,US.BOZ..LHE,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHN,1.0,Non-zero
IRIS-US.xml,US.BOZ..LHZ,1.0,Non-zero
IRIS-US.xml,US.BOZ.00.BHE,40.0,Non-zero
IRIS-US.xml,US.BOZ.00.BHN,40.0,Non-zero
IRIS-US.xml,US.BOZ.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.BOZ.00.LHE,1.0,Non-zero
IRIS-US.xml,US.BOZ.00.LHN,1.0,Non-zero
IRIS-US.xml,US.BOZ.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.BOZ.00.BH1,40.0,Non-zero
IRIS-US.xml,US.BOZ.00.BH2,40.0,Non-zero
IRIS-US.xml,US.BOZ.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.BOZ.00.LH1,1.0,Non-zero
IRIS-US.xml,US.BOZ.00.LH2,1.0,Non-zero
IRIS-US.xml,US.BOZ.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.COWI..BHE,40.0,Non-zero
IRIS-US.xml,US.COWI..BHN,40.0,Non-zero
IRIS-US.xml,US.COWI..BHZ,40.0,Non-zero
IRIS-US.xml,US.COWI..LHE,1.0,Non-zero
IRIS-US.xml,US.COWI..LHN,1.0,Non-zero
IRIS-US.xml,US.COWI..LHZ,1.0,Non-zero
IRIS-US.xml,US.COWI..BHE,40.0,Non-zero
IRIS-US.xml,US.COWI..BHN,40.0,Non-zero
IRIS-US.xml,US.COWI..BHZ,40.0,Non-zero
IRIS-US.xml,US.COWI..LHE,1.0,Non-zero
IRIS-US.xml,US.COWI..LHN,1.0,Non-zero
IRIS-US.xml,US.COWI..LHZ,1.0,Non-zero
IRIS-US.xml,US.COWI.00.BH1,40.0,Non-zero
IRIS-US.xml,US.COWI.00.BH2,40.0,Non-zero
IRIS-US.xml,US.COWI.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.COWI.00.LH1,1.0,Non-zero
IRIS-US.xml,US.COWI.00.LH2,1.0,Non-zero
IRIS-US.xml,US.COWI.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.COWI.00.BH1,40.0,Non-zero
IRIS-US.xml,US.COWI.00.BH2,40.0,Non-zero
IRIS-US.xml,US.COWI.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.COWI.00.LH1,1.0,Non-zero
IRIS-US.xml,US.COWI.00.LH2,1.0,Non-zero
IRIS-US.xml,US.COWI.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.COWI.00.BH1,40.0,Non-zero
IRIS-US.xml,US.COWI.00.BH2,40.0,Non-zero
IRIS-US.xml,US.COWI.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.COWI.00.LH1,1.0,Non-zero
IRIS-US.xml,US.COWI.00.LH2,1.0,Non-zero
IRIS-US.xml,US.COWI.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.ECSD..BH1,40.0,Non-zero
IRIS-US.xml,US.ECSD..BH2,40.0,Non-zero
IRIS-US.xml,US.ECSD..BHZ,40.0,Non-zero
IRIS-US.xml,US.ECSD..LH1,1.0,Non-zero
IRIS-US.xml,US.ECSD..LH2,1.0,Non-zero
IRIS-US.xml,US.ECSD..LHZ,1.0,Non-zero
IRIS-US.xml,US.ECSD.00.BH1,40.0,Non-zero
IRIS-US.xml,US.ECSD.00.BH2,40.0,Non-zero
IRIS-US.xml,US.ECSD.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.ECSD.00.LH1,1.0,Non-zero
IRIS-US.xml,US.ECSD.00.LH2,1.0,Non-zero
IRIS-US.xml,US.ECSD.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.ECSD.10.BH1,40.0,Non-zero
IRIS-US.xml,US.ECSD.10.BH2,40.0,Non-zero
IRIS-US.xml,US.ECSD.10.BHZ,40.0,Non-zero
IRIS-US.xml,US.ECSD.10.LH1,1.0,Non-zero
IRIS-US.xml,US.ECSD.10.LH2,1.0,Non-zero
IRIS-US.xml,US.ECSD.10.LHZ,1.0,Non-zero
IRIS-US.xml,US.ECSD.HR.BH1,20.0,Non-zero
IRIS-US.xml,US.ECSD.HR.BH2,20.0,Non-zero
IRIS-US.xml,US.ECSD.HR.BHZ,20.0,Non-zero
IRIS-US.xml,US.ECSD.HR.LH1,1.0,Non-zero
IRIS-US.xml,US.ECSD.HR.LH2,1.0,Non-zero
IRIS-US.xml,US.ECSD.HR.LHZ,1.0,Non-zero
IRIS-US.xml,US.ECSD.HR.BH1,40.0,Non-zero
IRIS-US.xml,US.ECSD.HR.BH2,40.0,Non-zero
IRIS-US.xml,US.ECSD.HR.BHZ,40.0,Non-zero
IRIS-US.xml,US.ECSD.HR.BH1,20.0,Non-zero
IRIS-US.xml,US.ECSD.HR.BH2,20.0,Non-zero
IRIS-US.xml,US.ECSD.HR.BHZ,20.0,Non-zero
IRIS-US.xml,US.EGMT..BHE,40.0,Non-zero
IRIS-US.xml,US.EGMT..BHN,40.0,Non-zero
IRIS-US.xml,US.EGMT..BHZ,40.0,Non-zero
IRIS-US.xml,US.EGMT..LHE,1.0,Non-zero
IRIS-US.xml,US.EGMT..LHN,1.0,Non-zero
IRIS-US.xml,US.EGMT..LHZ,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH1,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH2,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH1,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH2,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH1,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH2,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH1,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH2,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH1,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH2,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH1,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH2,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH1,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH2,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH1,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH2,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH1,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH2,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH1,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH2,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH1,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH2,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH1,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH2,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH1,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BH2,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.BHZ,40.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH1,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LH2,1.0,Non-zero
IRIS-US.xml,US.EGMT.00.LHZ,1.0,Non-zero
IRIS-US.xml,US.HAWA..BHE,40.0,Non-zero
IRIS-US.xml,US.HAWA..BHN,40.0,Non-zero
IRIS-US.xml,US.HAWA..BHZ,40.0,Non-zero
IRIS-US.xml,US.HAWA..HHE,80.0,Non-zero
IRIS-US.xml,US.HAWA..HHN,80.0,Non-zero
IRIS-US.xml,US.HAWA..HHZ,80.0,Non-zero
IRIS-US.xml,US.HAWA..LHE,1.0,Non-zero
IRIS-US.xml,US.HAWA..LHN,1.0,Non-zero
IRIS-US.xml,US.HAWA..LHZ,1.0,Non-zero
IRIS-US.xml,US.HAWA..BHE,40.0,Non-zero
IRIS-US.xml,US.HAWA..BHN,40.0,Non-zero
IRIS-US.xml,US.HAWA..BHZ,40.0,Non-zero
IRIS-US.xml,US.HAWA..HHE,80.0,Non-zero
IRIS-US.xml,US.HAWA..HHN,80.0,Non-zero
IRIS-US.xml,US.HAWA..HHZ,80.0,Non-zero
IRIS-US.xml,US.HAWA..LHE,1.0,Non-zero
